,0,1,2,3,4,5,6,7,8,9
578,-7.76962,8.472203,-1.1291159,-6.293,-6.719533,-8.1115265,9.259535,-1.2728143,-6.3282523,-6.4530573
579,-26.605118,25.812366,-6.5972486,-22.955858,-30.345858,-27.811026,26.729197,-7.1266193,-22.69488,-30.90333
580,-1.8233361,2.2258708,-0.6815282,-4.5282903,-4.8072834,3.7695389,1.5851778,-0.33579382,-4.0953636,0.923559
581,-23.431753,13.4176445,-4.138538,-8.918211,-23.070858,-22.350224,13.442322,-3.878361,-9.524687,-22.31095
582,-35.666,40.94966,-10.056696,-19.472961,-24.245996,-36.27043,41.426117,-10.121777,-18.341438,-23.30753
583,-50.78328,48.03595,-15.083163,-19.46886,-37.299355,-18.08707,35.199986,-7.1699386,-17.708014,-7.7650366
584,-79.05026,97.64341,-46.501434,-17.804499,-45.712784,-83.35359,103.93953,-49.817383,-19.032475,-48.263924
585,-21.536179,14.733882,-5.151079,-14.442587,-26.395962,-4.4072104,13.962844,-2.8709188,-11.682619,-4.9979043
586,-26.800812,32.39249,-5.1559973,-38.588314,-38.152634,-25.97631,32.93232,-4.1642566,-39.825455,-37.033707
587,-2.3237367,4.5033402,-0.8917003,-7.046382,-5.7584786,-2.9786794,4.4864254,-0.50109476,-6.9757023,-5.969051
588,-46.667423,42.297405,-11.806259,-25.36645,-41.542725,-48.335037,42.401756,-11.4172535,-25.655403,-43.00594
589,-0.69687104,9.526032,-1.826862,-15.540882,-8.538583,-1.5018835,10.454894,-1.9496983,-16.643408,-9.640097
590,-13.863137,15.199584,-2.8624043,-11.434713,-12.96067,-15.087961,17.299788,-3.9878795,-11.24675,-13.022803
591,-5.117013,3.78977,-1.3628865,-7.0104103,-9.70054,-4.462063,4.155136,-1.6459426,-8.029693,-9.982562
592,5.9877462,3.1636765,-1.1002823,-3.5208066,4.5303335,6.7710304,2.8545077,-0.73391616,-3.5505052,5.3411164
593,-6.4901314,1.2933743,-1.0133334,-3.650613,-9.860704,-6.0647354,0.78590447,-1.2206862,-3.4125881,-9.912105
594,1.5512717,1.1576337,-0.58946276,-2.7408247,-0.62138224,1.6828879,0.4283297,-0.14705332,-2.2607667,-0.2966025
595,-8.5642605,3.4388442,-1.0164571,-7.1271615,-13.269035,-8.376218,3.386495,-1.2169238,-6.850865,-13.057511
596,-4.3023186,5.7509193,-1.2226841,-8.263321,-8.037404,-2.3294115,5.442309,-1.2640086,-7.389379,-5.54049
597,-0.86965895,0.75000465,-0.48042858,-3.0203161,-3.620399,-0.8383038,0.27041805,-0.12244897,-2.869077,-3.5594118
598,-5.468317,6.948038,-1.5336723,-9.886362,-9.940313,-5.5887723,7.0882015,-1.9059631,-9.768,-10.174534
599,-4.0369344,12.317635,-2.0587192,-14.490046,-8.2680645,-0.1011837,5.479999,-0.52394974,-8.017131,-3.1622655
600,-40.95978,35.81957,-11.041175,-9.873671,-26.055058,-49.699017,43.652332,-13.901521,-10.507054,-30.455257
601,-15.520598,12.358764,-2.8959098,-4.5147605,-10.572505,-20.41881,16.084974,-3.7215068,-4.8224,-12.877742
602,-11.8074255,25.740294,-3.369403,-42.1747,-31.611237,-9.835238,24.686853,-3.4199278,-42.324135,-30.89245
603,-37.992817,18.94155,-7.834558,-17.629099,-44.514923,-40.997093,20.382639,-8.405031,-17.619122,-46.638607
604,-11.84533,14.568589,-3.4207487,-17.951101,-18.64859,-12.497763,14.666065,-3.1670666,-17.765284,-18.764048
605,-6.542429,8.304213,-1.9528435,-8.568687,-8.7597475,-7.034903,8.743031,-2.2971785,-8.868177,-9.457229
606,0.604543,15.984667,-6.077196,-24.415052,-13.903038,0.15735798,15.800147,-5.740981,-23.532093,-13.315569
607,-1.9367877,5.6328244,-0.9169049,-7.7331448,-4.9540124,-2.1943219,6.1336684,-0.7249445,-7.8030996,-4.5886974
608,-15.409804,4.359248,-2.376203,-5.5850563,-19.011816,-15.576714,3.2021701,-1.9308649,-4.8143744,-19.119781
609,-33.296112,32.554077,-7.328793,-10.116142,-18.18697,-34.1364,33.466366,-6.8082466,-9.8175125,-17.295792
610,-1.2423651,6.8197865,-1.2966772,-5.0197935,-0.73904943,-1.1727467,8.789851,-1.5827968,-5.809436,0.22487164
611,-6.837783,10.67699,-2.0137424,-8.404585,-6.5791206,-14.772412,9.42129,-2.7540443,-7.626168,-15.731334
612,-2.9007812,2.713851,-0.50278044,-3.0996888,-3.7893994,-2.7818158,2.5676737,-0.35371214,-2.7698355,-3.3376899
613,-4.3165298,8.826399,-1.4661298,-11.620697,-8.576958,-4.687464,8.971587,-1.0283238,-11.792341,-8.536542
614,-25.904976,30.687307,-8.626581,-28.60217,-32.44642,-26.78105,32.310635,-9.444909,-28.683388,-32.59871
615,-10.242795,15.222157,-3.581411,-20.731794,-19.333843,-11.552327,17.341059,-3.5592244,-22.37171,-20.142202
616,-19.407785,18.517881,-3.9638877,-8.517066,-13.370857,-21.522694,19.842325,-4.963753,-8.088091,-14.732213
617,-9.656764,5.4792747,-1.4924067,-5.3722014,-11.042097,-9.178118,5.844552,-1.4732171,-5.848469,-10.6552515
618,-64.71052,37.89074,-13.998488,-11.391603,-52.20987,-70.49307,41.893246,-14.759866,-12.165379,-55.525074
619,-45.650814,36.32377,-9.63735,-11.357332,-30.321728,-44.37209,36.22395,-9.051425,-10.913455,-28.11302
620,-9.889218,2.6854622,-1.516165,-4.51903,-13.238952,-10.705468,3.0085967,-1.2522801,-4.0111985,-12.96035
621,-84.20106,87.65421,-23.79462,-37.566273,-57.907738,-82.75164,86.93619,-22.951366,-38.234215,-57.001034
622,-5.001857,6.7835174,-1.3233498,-9.869883,-9.4115715,-4.7689557,6.4264655,-1.1990944,-9.314623,-8.856208
623,-48.00131,39.220554,-12.056386,-34.478203,-55.315342,-42.251183,40.032032,-13.86867,-36.85687,-52.94469
624,-4.9451065,2.9389482,-1.4055092,-5.2344403,-8.646109,-4.3535047,2.5151002,-1.8021542,-5.2898397,-8.930398
625,-68.05802,53.57267,-14.5279455,-51.95457,-80.967865,-66.22953,50.52738,-13.750495,-49.57073,-79.02337
626,-3.6155052,3.1637359,-1.0124935,-6.7526965,-8.216959,-2.7888124,2.1267269,-0.90122366,-6.76092,-8.324229
627,-20.500551,26.25222,-4.9885864,-31.01892,-30.255838,-19.978476,26.02837,-4.8341727,-30.561954,-29.346231
628,-7.3563137,10.561965,-2.3077445,-15.343069,-14.445163,-7.415372,10.731072,-1.8410453,-15.588279,-14.113624
629,-34.38407,27.663612,-7.583786,-9.048212,-23.352457,-35.48029,28.365599,-7.9978566,-8.874328,-23.986874
630,-1.1433969,6.804726,-1.4751568,-8.206886,-4.020714,-1.7835408,6.664387,-1.5451584,-7.481125,-4.145437
631,-6.2841444,12.164166,-2.915806,-11.691452,-8.727236,-7.322845,13.759336,-3.0370383,-12.821435,-9.421982
632,-67.558784,120.0216,-24.42254,-140.4494,-112.409134,-66.836205,116.55214,-24.534168,-137.63965,-112.45788
633,-5.613331,3.850153,-1.2161857,-7.969225,-10.948588,1.7207971,1.7422571,-1.375614,-6.732236,-4.644796
634,-23.149117,10.234176,-4.661597,-8.037201,-25.613739,-22.931944,10.293629,-4.2150507,-8.468885,-25.322252
635,-12.479409,20.252975,-3.5836105,-25.240469,-21.050514,-12.100882,20.715738,-3.6652956,-24.242765,-19.293203
636,-7.462925,10.394553,-1.9987365,-15.240799,-14.307908,-7.045433,10.373713,-2.074442,-15.54774,-14.293902
637,-4.2553406,2.097899,-0.7963893,-4.192474,-7.1463046,-3.9507744,1.5527031,-0.5703662,-4.016338,-6.984775
638,-27.539873,18.873648,-6.289461,-14.924662,-29.880348,-26.861189,19.043196,-5.7569327,-15.538287,-29.113213
639,0.012548208,3.914257,-0.62877023,-7.475148,-4.1771126,-3.2453506,9.181515,-1.1300735,-11.099426,-6.293335
640,-1.9651251,3.7769308,-0.9027682,-5.9341555,-5.025118,-1.7256356,3.572319,-0.85698503,-5.7695084,-4.77981
641,-5.85815,4.4331713,-1.1260651,-4.1299977,-6.6810417,-6.3856764,4.6092935,-1.0451083,-3.8695006,-6.690992
642,-2.2724018,5.1603136,-1.0254147,-9.325432,-7.4629345,-1.8061045,4.659561,-0.9335305,-9.963017,-8.043092
643,-42.110695,38.915268,-10.784215,-40.811214,-54.790855,-40.802628,39.652798,-11.108052,-41.669357,-53.92724
644,-23.100464,16.519588,-3.8257017,-8.232065,-18.638641,-25.58088,18.07962,-5.0968184,-6.9548078,-19.552883
645,-64.527824,50.762863,-15.566234,-15.00774,-44.338936,-66.6827,52.77047,-16.10925,-15.1698265,-45.191307
646,5.9200525,6.4079375,-1.4810605,-9.866657,0.9802723,5.738252,6.166521,-1.0315895,-9.639477,1.233707
647,-48.981018,43.43914,-11.395692,-12.83848,-29.77605,-50.288498,43.57603,-11.6814165,-11.962564,-30.35645
648,-24.634228,17.011045,-5.2621784,-5.9998493,-18.88521,-25.777647,18.676424,-5.783923,-6.132755,-19.017899
649,-10.436922,6.5675335,-2.1969998,-7.5309477,-13.597336,-10.335563,6.6047044,-1.8933582,-7.3924274,-13.016644
650,-6.710431,6.2144456,-1.2801107,-7.8321953,-9.608292,-7.3480206,8.709235,-1.651058,-8.697062,-8.986905
651,-62.530228,52.12378,-16.192432,-16.110231,-42.709114,-53.255722,42.978027,-13.587336,-15.568511,-39.43354
652,-26.527534,21.28418,-5.666263,-12.418047,-23.327665,-41.261143,31.375257,-9.116347,-13.902718,-32.90495
653,-10.794122,34.782356,-4.242022,-48.45389,-28.70768,-10.151484,36.869747,-4.720533,-50.32807,-28.33034
654,0.09229779,3.9301915,-1.0373049,-8.943533,-5.9583483,0.68016875,3.5211108,-1.1209557,-8.737239,-5.6569147
655,-48.421864,54.450226,-14.955762,-11.094552,-20.021952,-47.551823,54.430744,-14.555947,-10.594811,-18.271837
656,-9.727365,7.1081934,-2.052907,-6.796468,-11.468546,-24.128258,34.491634,-5.56634,-11.849867,-7.05283
657,-8.346388,6.336718,-1.8361254,-9.069435,-12.91523,-8.842376,7.381566,-1.8506433,-8.877273,-12.188725
658,2.115126,54.91618,-10.077382,-72.54566,-25.59174,3.0024643,56.670277,-11.050703,-72.01962,-23.397581
659,-0.92063046,1.7200626,-0.7420027,-4.310454,-4.2530246,-1.3795635,0.9828685,-0.17098671,-3.5670142,-4.134696
660,1.4163649,3.273261,-0.80043095,-3.1033626,0.78583217,-2.1243775,4.1311707,-0.94582194,-3.526964,-2.4659925
661,-34.42056,8.937544,-5.7886868,-9.64802,-40.919724,-37.066708,9.554543,-5.3571997,-9.746495,-42.61586
662,-5.9324665,7.9373865,-1.624258,-12.921127,-12.540465,-7.8480797,10.742695,-2.8279948,-13.368665,-13.302045
663,-6.849644,11.262562,-2.358628,-14.253441,-12.19915,-28.967983,10.577718,-8.462709,-17.008062,-43.86104
664,-84.78431,86.220695,-26.020388,-31.431509,-56.01551,-134.80823,167.7622,-65.64264,-49.625923,-82.31459
665,-7.794711,14.065651,-1.890699,-16.73913,-12.35889,-7.109586,13.332019,-1.4809508,-15.777776,-11.036294
666,-32.521343,88.76022,-12.359979,-131.6921,-87.8132,-28.82613,86.270485,-12.708428,-126.31009,-81.57416
667,-8.418187,50.203568,-5.194502,-68.075005,-31.484127,-8.979357,52.455425,-5.430148,-69.58743,-31.54151
668,-4.721514,1.0668833,-0.771821,-3.7128582,-8.13931,-4.6262608,1.0991559,-0.60069335,-3.853946,-7.9817443
669,-5.0821996,10.177615,-1.9935772,-14.19603,-11.0941925,-4.6839614,10.250645,-2.7790875,-13.3533535,-10.565758
670,-4.874217,1.758502,-0.6598427,-2.7504418,-6.5259995,-5.886703,1.6482233,-0.58838564,-2.038371,-6.8652368
671,-17.471294,15.013292,-4.0240173,-7.85766,-14.33968,-17.543304,15.844459,-4.494259,-8.02917,-14.222275
672,-24.69014,20.307636,-5.2817435,-14.536474,-24.200722,-6.481561,9.122649,-1.5787963,-9.125964,-8.063672
673,-27.978947,56.367554,-6.369089,-73.2632,-51.24368,-27.60042,56.010746,-6.2334003,-74.26238,-52.085453
674,-56.195133,50.69702,-14.837192,-11.048374,-31.383678,-61.47843,55.861263,-16.653078,-11.150069,-33.420315
675,-61.901524,79.70466,-13.419225,-80.628815,-76.2449,-62.019985,78.68933,-13.2380495,-80.85498,-77.42368
676,-11.904387,12.128686,-2.2549381,-16.436052,-18.466692,-11.84489,12.960227,-2.184388,-16.953806,-18.022856
677,-14.666482,24.552895,-3.990673,-33.15581,-27.26007,-12.964609,32.245525,-3.9865675,-43.101944,-27.807594
678,-2.0504518,7.12274,-1.353192,-13.048849,-9.329754,-1.8344369,6.930097,-1.3889031,-13.033492,-9.326735
679,-2.4105105,4.5978646,-0.6333319,-5.058447,-3.5044246,-4.7644553,6.6789045,-0.8923575,-7.571626,-6.549535
680,1.1700861,1.3291812,-0.27525026,-2.0908027,0.13321447,3.1266212,1.6323645,-0.5176018,-2.12993,2.111454
681,12.810725,6.363706,-2.087914,-10.5217,6.5648174,13.830367,6.4711075,-2.3768241,-10.406428,7.518222
682,3.4934528,0.972219,-0.62073535,-2.7873445,1.0575917,3.9515057,0.57161003,-0.29437557,-2.0832744,2.1454656
683,-0.7999625,9.649131,-1.2551705,-4.6984982,2.8955002,-0.31764632,9.302756,-0.9397951,-4.6420774,3.403238
684,-13.282105,12.1110525,-3.071463,-21.725061,-25.967577,-12.408387,11.165308,-2.9577124,-21.087667,-25.28846
685,-3.8933153,6.7037473,-1.0885899,-11.924055,-10.202213,-3.6751208,6.821394,-0.94853985,-11.494576,-9.296844
686,-19.44162,19.86803,-5.065709,-10.11997,-14.759269,-20.413681,20.652365,-6.6564403,-8.810827,-15.228582
687,-3.838296,6.9703984,-1.0973368,-9.217035,-7.1822696,-3.9295816,6.350984,-0.8526356,-8.374591,-6.8058233
688,-1.1043069,1.8528448,-0.5997955,-2.895305,-2.7465625,-0.7039098,2.1160798,-0.5577809,-2.7753022,-1.9209131
689,-13.522483,6.120602,-2.9811182,-6.406456,-16.789455,-13.373282,5.600625,-3.3323622,-6.320826,-17.425846
690,-1.4727257,0.9343113,-0.6337256,-2.7852898,-3.95743,1.3100597,0.59886855,-0.774455,-2.8113286,-1.6768554
691,-4.1752872,3.3038807,-1.1367736,-5.4895906,-7.497771,-2.7840123,1.2348679,-0.57741845,-4.766077,-6.89264
692,-3.828648,5.9232593,-1.3834407,-7.4527802,-6.7416096,-3.5731313,5.645782,-1.9662805,-7.4244885,-7.3181186
693,-3.2243092,4.9897866,-1.016488,-5.362175,-4.613186,-2.996607,5.3539815,-0.6062632,-6.2186213,-4.46751
694,-2.596207,1.1246591,-0.60393655,-3.3959565,-5.4714413,-2.3064568,0.21669546,-0.21340325,-3.7087674,-6.011932
695,-13.252923,4.9788857,-2.7711048,-7.005406,-18.050549,-12.329339,5.347712,-3.2024398,-6.85974,-17.043806
696,-29.396349,19.788338,-6.009562,-11.801034,-27.418608,-30.745405,20.565025,-6.2204785,-11.107435,-27.508295
697,-3.6482193,7.1741786,-1.1942501,-9.192658,-6.8609495,-4.1396623,7.545859,-0.7959059,-8.803834,-6.1935434
698,-15.557999,15.228312,-3.805252,-19.232368,-23.367308,-16.100267,16.03362,-4.3172092,-19.196285,-23.58014
699,-2.5607495,1.3910203,-0.6247325,-3.3577318,-5.1521935,6.531792,0.6924384,-0.6458972,-2.469458,4.1088753
700,-10.567509,7.3659844,-1.8966484,-10.141058,-15.239231,-11.21776,7.901576,-1.8307906,-10.608964,-15.755939
701,-68.15027,72.61974,-20.997446,-11.992588,-28.520561,-70.2874,75.67298,-21.621588,-11.514181,-27.750185
702,-10.122266,5.2358465,-2.392375,-13.70631,-20.985106,-10.881441,5.6126404,-2.611227,-14.291289,-22.171316
703,-4.730582,1.7582989,-0.87585324,-4.111459,-7.959595,-3.0080664,3.188484,-0.73508734,-3.7024431,-4.257113
704,-12.547426,47.94958,-4.5889263,-59.15584,-28.342613,-9.439795,40.13955,-3.7953246,-57.365135,-30.460703
705,-3.0178194,7.920725,-1.5244542,-7.430561,-4.0521097,-2.5544503,7.662309,-1.3572521,-7.8231506,-4.072544
706,-72.20582,69.13001,-21.120628,-23.322914,-47.51935,-98.25322,85.9924,-27.236185,-29.295944,-68.79294
707,2.8752759,1.6892288,-0.5640562,-1.7612286,2.23922,2.875043,2.5107555,-0.9242915,-1.9578664,2.5036404
708,-7.857604,2.48139,-0.96564394,-3.5295095,-9.871367,-8.087958,2.0766294,-0.8131856,-3.1092384,-9.933753
709,-0.80769515,4.7306247,-1.5088751,-12.182367,-9.768312,-3.4230478,6.5830793,-1.1291581,-15.224647,-13.193773
710,-65.70253,38.985626,-14.376849,-11.284969,-52.378723,-70.32056,40.3816,-14.51956,-12.06669,-56.525204
711,-26.454456,40.218758,-8.7377615,-41.852364,-36.825825,-26.74726,41.359154,-8.523111,-41.33139,-35.242607
712,-14.619971,10.781033,-2.4868855,-4.974597,-11.300421,-13.95079,10.322012,-2.166387,-4.2755055,-10.070671
713,-27.02047,26.029207,-6.875219,-30.820675,-38.687157,-29.020754,27.461296,-7.32418,-32.14559,-41.029232
714,-21.830688,12.406228,-4.016749,-6.8239956,-20.265205,-21.59818,13.105854,-4.6913295,-6.478089,-19.661745
715,-7.782277,11.64924,-2.1022317,-14.77347,-13.008739,-3.9045062,7.015692,-2.008877,-13.7465105,-12.644201
716,-2.96435,5.5602055,-0.9244765,-8.611929,-6.94055,-3.1592503,5.415505,-0.8315778,-8.067936,-6.643259
717,-10.977188,11.596345,-2.4789515,-11.1084175,-12.968212,1.3332838,10.725388,-2.017204,-10.307061,-0.26559356
718,1.1651185,3.0555649,-1.0698924,-9.449577,-6.298787,2.077085,2.7791426,-1.1931821,-9.56534,-5.902294
719,-27.592308,2.73306,-3.7837753,-7.44048,-36.083504,-29.925411,1.8225055,-3.8242266,-6.822498,-38.74963
720,-42.240246,71.275795,-16.891556,-80.99763,-68.85364,-45.522797,76.60329,-18.983414,-83.03264,-70.93556
721,-29.248482,24.071493,-7.099375,-13.211155,-25.487518,-44.891705,28.198893,-9.864067,-15.11292,-41.669796
722,0.35369515,33.101376,-8.259537,-54.40285,-29.207317,0.96559685,34.288208,-8.582344,-57.907135,-31.235676
723,-38.3457,35.121483,-12.268628,-20.01326,-35.506104,-52.87513,40.321384,-17.167309,-25.697462,-55.418518
724,-5.872141,1.7446282,-0.6897701,-2.491495,-7.308778,-6.6727576,3.0102634,-0.92065185,-2.7711132,-7.3542595
725,0.8078978,3.2896714,-0.6030502,-2.6314087,0.86311054,0.70416784,2.9045546,-0.44803616,-2.2154553,0.94523114
726,-6.202019,6.954346,-1.3850238,-9.821201,-10.453898,-4.830547,5.1037045,-0.7233792,-7.2941403,-7.744362
727,-15.458644,4.1826587,-2.9287972,-7.9067435,-22.111526,-15.710638,3.7872257,-2.561674,-7.2981296,-21.783216
728,4.0317955,1.049376,-0.9099051,-3.4358134,0.7354531,4.904893,0.6546671,-0.7768368,-2.8982675,1.8844558
729,-7.650792,2.84803,-1.5613517,-4.3546743,-10.718788,-11.453587,4.456169,-1.4511259,-7.4915767,-15.94012
730,-2.8328607,1.621132,-0.62868357,-5.195579,-7.035991,-3.1660428,1.5127312,-0.6074822,-4.794188,-7.0549817
731,-54.32339,61.20475,-15.067973,-17.427774,-25.614388,-55.37443,66.04565,-16.081207,-18.323801,-23.733791
732,-25.789602,8.173551,-4.794173,-9.105282,-31.515505,-27.255247,9.044344,-5.416378,-9.22973,-32.85701
733,7.6915274,6.163015,-2.248787,-16.578484,-4.9727287,10.230957,6.1704936,-2.9928143,-17.828955,-4.4203186
734,-13.680697,8.581673,-2.4860818,-10.8565445,-18.44165,-14.544211,8.349601,-2.945736,-10.661105,-19.801453
735,-14.332471,17.16508,-4.0007753,-20.341684,-21.509853,-22.885069,23.154453,-4.798216,-19.842678,-24.371508
736,-43.9857,39.54203,-11.745595,-25.649202,-41.838467,-53.85064,29.488398,-12.613841,-24.87559,-61.851673
737,-1.5993302,3.8845072,-0.79814446,-6.0452724,-4.55824,-0.9600272,4.1979094,-0.66189706,-6.1304827,-3.5544975
738,-36.72428,33.171734,-8.073386,-45.60783,-57.233765,-28.1756,42.04181,-8.911009,-60.329807,-55.374607
739,-6.0249434,9.420173,-1.727742,-4.2832727,-2.6157856,-6.3885446,9.950512,-1.7098409,-3.9934368,-2.1413102
740,-4.595451,7.0773234,-1.3766432,-11.637154,-10.531924,-4.8597946,8.045385,-1.1538459,-12.138648,-10.106903
741,-22.805733,21.38641,-5.5887504,-9.80246,-16.810534,-24.379318,24.030476,-7.546339,-9.641535,-17.536718
742,-1.3463166,2.7188232,-1.3485346,-6.4366603,-6.4126883,-0.80542064,2.332692,-1.8923402,-6.394771,-6.75984
743,0.313653,0.674837,-0.5754564,-2.393062,-1.9800285,6.9389253,1.0801427,-1.3556073,-1.9800111,4.6834497
744,-25.19337,11.461396,-5.3243456,-9.049934,-28.106255,-24.793179,11.666415,-5.3607974,-9.354326,-27.841887
745,-99.39832,87.86796,-29.03247,-23.492037,-64.05487,-102.977745,89.95743,-30.622705,-22.945198,-66.58822
746,7.762945,10.881057,-3.653761,-23.623438,-8.633198,7.9462495,10.808174,-3.6659832,-23.968325,-8.879884
747,-9.069056,18.798035,-3.0355,-23.994253,-17.300774,-10.261479,18.850435,-3.4554732,-22.872782,-17.7393
748,1.6073678,4.3984184,-0.79043996,-4.2663555,0.94899035,3.992898,5.2787614,-0.9785926,-4.999671,3.293396
749,-40.765354,43.978363,-8.57314,-20.62858,-25.988712,-41.995598,46.635345,-7.8928294,-21.036356,-24.28944
750,-17.361153,16.570112,-3.9852366,-8.788515,-13.564793,-16.299433,17.194666,-4.217518,-8.736121,-12.058406
751,-13.038267,4.580657,-2.4668117,-6.848261,-17.772682,-13.309563,5.2508593,-3.0658782,-6.5162597,-17.640842
752,-31.856895,23.409939,-5.5320115,-8.988173,-22.96714,-31.81083,23.3987,-5.046026,-9.280101,-22.738255
753,-36.207676,60.67807,-7.917225,-79.775276,-63.22211,-35.587833,60.311855,-8.475386,-78.230064,-61.981426
754,-3.2645664,6.1918783,-1.0563582,-4.159312,-2.2883582,0.02912728,3.3169332,-0.59249693,-2.7059195,0.04764394
755,-3.0332153,3.265381,-1.0845416,-5.24771,-6.1000857,-2.3404188,2.939017,-1.3346857,-5.547466,-6.2835536
756,-7.724386,15.502898,-2.7748432,-21.441172,-16.437504,-9.018775,15.739261,-2.6094687,-21.05873,-16.947714
757,-6.4319096,1.209863,-0.8329391,-2.8712394,-8.926226,-7.426013,0.67672336,-0.6637776,-1.7049506,-9.118018
758,-6.353651,6.9256268,-1.3528666,-7.6281505,-8.409041,-5.984894,7.246643,-1.5664634,-7.325713,-7.630428
759,-1.6265264,5.978043,-0.91254956,-7.2889857,-3.8500185,-1.598302,5.8742995,-0.5976802,-7.1653934,-3.4870763
760,-41.04752,40.773132,-9.867908,-8.328228,-18.470524,-42.34256,41.022663,-8.845763,-8.016048,-18.181707
761,-5.3573227,4.3344994,-1.2858478,-7.6843195,-9.9929905,0.6610699,2.8379104,-1.4939039,-6.723494,-4.7184176
762,-4.929616,9.558201,-1.7792553,-10.951987,-8.102657,-4.8502316,9.795949,-1.9183487,-10.842541,-7.8151717
763,-7.0475893,10.718747,-1.956494,-10.947161,-9.232497,-6.7703176,10.92477,-2.257872,-11.582119,-9.685537
764,-4.9275746,18.85677,-2.876419,-24.985086,-13.93231,-5.172757,17.750578,-3.0545127,-25.510126,-15.986818
765,-18.976173,35.138325,-5.3630486,-54.301388,-43.502285,-22.875982,35.378532,-5.1931973,-46.485397,-39.17604
766,-0.31809926,2.079308,-0.6033995,-7.0969505,-5.9391413,0.00171406,1.2081575,-0.2191338,-6.4701924,-5.4794545
767,-34.357548,54.00926,-7.671118,-74.714294,-62.733704,-34.137394,53.837036,-6.9471636,-75.6875,-62.935024
768,-16.62735,39.106544,-4.392571,-56.2768,-38.190174,-14.925821,38.78457,-3.891338,-56.637974,-36.670567
769,-5.85798,17.906082,-2.863347,-23.759138,-14.574384,-2.454925,23.098843,-3.6518009,-21.260921,-4.2688036
770,-23.015152,14.378711,-4.5724444,-14.814661,-28.023548,-19.99169,11.1744175,-4.0519705,-13.956038,-26.825281
771,-2.8584633,2.5288992,-0.98886096,-6.1723003,-7.4907255,1.364889,2.6179953,-0.82111824,-4.4740477,-1.3122817
772,-55.871067,40.949505,-14.946958,-16.831789,-46.70031,-95.07391,77.60231,-39.261402,-20.40359,-77.13659
773,-4.1243997,7.1653733,-1.196616,-10.642323,-8.797965,-4.17291,7.3911657,-1.1508421,-10.89578,-8.828366
774,-33.973644,28.061432,-8.74756,-35.525124,-50.184895,-38.130745,31.669558,-11.536675,-36.679825,-54.67769
775,-2.7338364,3.3677154,-0.97752094,-9.355303,-9.698945,-2.1955028,2.86334,-0.46306345,-9.229378,-9.024604
776,-26.839909,14.908746,-6.57597,-9.537125,-28.044258,-26.660252,15.382782,-7.041093,-9.029642,-27.348204
777,-34.14646,23.083218,-7.811968,-9.894331,-28.769543,-35.03689,23.846655,-8.667199,-9.907365,-29.764795
778,-11.819213,32.954006,-4.21184,-47.051907,-30.128956,-12.824536,33.88602,-3.850196,-47.120846,-29.90956
779,-5.8823104,3.9582863,-1.2013992,-10.364939,-13.490362,-5.6836224,2.9831142,-1.7705002,-10.035444,-14.506453
780,2.0567667,1.1969116,-0.6019935,-2.2878964,0.36378837,2.5840728,1.0973554,-0.63961226,-1.7015128,1.3403032
781,3.5644286,2.1636517,-0.8511123,-2.718739,2.1582289,5.3487983,3.9212494,-1.2227151,-2.9314132,5.115919
782,-1.5132625,6.0881133,-1.0626836,-6.3388467,-2.8266792,-0.9053093,6.269625,-1.4425253,-6.1813664,-2.2595758
783,-3.5790875,9.766092,-2.2727885,-15.273928,-11.359712,-2.3937607,9.607661,-1.8546695,-15.573949,-10.214719
784,-9.171933,47.089703,-8.043263,-60.572803,-30.698296,-9.719768,49.521397,-9.270697,-62.348263,-31.817331
785,-5.7431946,7.3280525,-1.663462,-8.5503845,-8.628988,-7.0482597,8.744736,-1.6268215,-8.737402,-8.667747
786,-4.687049,5.433719,-1.2187451,-7.09766,-7.569735,-4.336437,6.1554213,-1.3118073,-7.2366314,-6.729455
787,-130.41823,105.77036,-39.11067,-32.87188,-96.63041,-126.68947,102.95916,-39.10618,-31.783884,-94.62037
788,-12.967898,14.947244,-3.341659,-16.52295,-17.885263,-15.083378,16.125225,-4.105446,-16.507143,-19.570742
789,-13.9774685,11.131299,-3.8216214,-13.47241,-20.140202,-22.239231,14.338213,-4.0190864,-14.766678,-26.686783
790,-11.714388,16.139172,-4.6705084,-22.206823,-22.452547,-11.265783,16.114588,-4.988097,-21.985569,-22.12486
791,-2.285088,1.2160811,-0.6022208,-3.0554733,-4.726701,-2.7789268,0.5846081,-0.16595507,-2.2038615,-4.5641356
792,-22.541533,14.825755,-4.8675933,-16.971563,-29.554935,-23.583729,14.399165,-4.8565216,-16.784939,-30.826023
793,-68.3152,43.104996,-15.899175,-15.866852,-56.97623,-72.05138,45.024452,-17.083488,-15.989149,-60.099564
794,-7.548876,10.581588,-2.0483928,-13.639053,-12.654735,-5.4779496,9.763162,-1.3183507,-14.372714,-11.405852
795,-2.1021848,2.175328,-0.55570006,-2.0265388,-2.5090957,-2.055755,2.4146917,-0.5133151,-1.7830571,-1.9374354
796,-10.748311,2.55696,-1.110818,-2.4758878,-11.778057,-11.918591,3.253726,-0.88338023,-2.6671224,-12.215366
797,-20.964909,9.297729,-2.896387,-7.3667936,-21.93036,-21.230978,8.153272,-2.5498357,-7.1434426,-22.770985
798,-11.738871,20.952696,-3.7095838,-33.499283,-27.99504,-16.540686,22.411684,-3.5764105,-21.541214,-19.246626
